"measurehash","specieshash","measurecode","type_legal","type_administrative","type_contractual","type_recurrent","type_oneoff","rankingcode","location_inside","location_outside","location_both","broad_evaluation_maintain","broad_evaluation_enhance","broad_evaluation_longterm","broad_evaluation_noeffect","broad_evaluation_unknown","broad_evaluation_notevaluated"
"137f24e192e2ad968ac8d8e7d0b26bc7","ac41d26f568864569342b01d3c37f852","6.3",True,True,False,False,False,"M",False,False,True,True,True,True,False,False,False
"3c262f9bb7695a74b1c4af28298dcdb5","ac41d26f568864569342b01d3c37f852","6.4",True,True,True,True,False,"M",False,False,True,True,True,True,False,True,False
"16032c5346f3d301d9a497ce269f4b55","ac41d26f568864569342b01d3c37f852","7.1",True,True,False,False,False,"M",False,False,True,True,True,True,False,False,False
"7f61d7b3ef26e07d800d248583f5e0ed","ac41d26f568864569342b01d3c37f852","7.4",True,True,False,False,False,"M",False,False,True,True,True,True,False,True,False
"305f1fbbc99f9ab89a318e08ddc95ace","ac41d26f568864569342b01d3c37f852","9.1",True,True,True,False,False,"M",False,False,True,True,True,True,False,True,False
"fe8aa2ad83aefb5e3b45e8b82ee1fb2c","ef335b9088473c8f3de8e6176028f1cc","1.2",True,True,False,True,False,"H",False,False,True,True,True,True,False,False,False
"97dbc265c359c0287fd0b4217d700325","ef335b9088473c8f3de8e6176028f1cc","2.1",True,True,True,True,False,"M",False,False,True,True,True,True,False,False,False
"d96fc006fc1515c72ef253cc13031d03","ef335b9088473c8f3de8e6176028f1cc","3.1",True,True,False,True,False,"M",False,False,True,True,True,True,False,False,False
"ebd8ce355dacfb13df75f28d98b2a5e5","ef335b9088473c8f3de8e6176028f1cc","3.2",True,True,True,True,False,"H",False,False,True,True,True,True,False,False,True
"3141b33c37b7c7015783337c00b87482","ef335b9088473c8f3de8e6176028f1cc","6.1",True,True,True,True,False,"H",False,False,True,True,True,True,False,False,False
"4dc29cea5fe26060d0089ec307b2ab3c","ef335b9088473c8f3de8e6176028f1cc","6.2",True,False,True,True,False,"M",False,False,True,True,True,True,False,False,False
"897ba8e969dc075f80c51e1999e1097d","ef335b9088473c8f3de8e6176028f1cc","6.3",True,True,False,True,False,"H",False,False,True,True,True,True,False,False,False
"72895bd95ca51b8784f99ddb31e81898","ef335b9088473c8f3de8e6176028f1cc","6.4",True,True,True,True,False,"H",False,False,True,True,True,True,False,False,True
"e4109976960f1a5a97781d1035c45351","ef335b9088473c8f3de8e6176028f1cc","7.1",True,True,False,True,False,"M",False,False,True,True,True,True,False,False,False
"8b2b83b9e4f162acc83b7922b5714f8c","ef335b9088473c8f3de8e6176028f1cc","7.4",True,True,True,False,False,"M",False,False,True,True,True,True,False,True,True
"7b118b9ceb4e2265658589794cc1b909","ef335b9088473c8f3de8e6176028f1cc","9.1",True,True,False,False,False,"M",False,False,True,True,True,True,False,False,True
"b5baf49dde0551b7b9fc1a847aabdf13","d712df36a2e9360d8f0607346156c3be","1.2",True,True,True,False,False,"H",False,False,True,True,True,True,False,False,False
"86e6704dcc5c37b30f7315bf017bbf6c","d712df36a2e9360d8f0607346156c3be","2.1",True,True,True,False,False,"H",False,False,True,True,True,True,False,False,False
"1a5b34b5e0766e9ec6325213cfc9e2c9","d712df36a2e9360d8f0607346156c3be","2.2",True,True,True,False,False,"M",False,False,True,True,True,True,False,False,False
"23312884a133d9151e65e4bf31da8669","d712df36a2e9360d8f0607346156c3be","6.1",True,True,True,False,False,"M",False,False,True,True,True,True,True,False,False
"d73b920208e89431b34a0c87d0ed34a4","d712df36a2e9360d8f0607346156c3be","6.3",True,True,True,False,False,"H",False,False,True,True,True,True,True,False,False
"0571ced245549eebe8cec4abc3fa6764","d712df36a2e9360d8f0607346156c3be","6.4",True,True,True,False,False,"M",False,False,True,True,True,True,False,False,True
"9e59f6394d7456356d63fa3995c39a66","db3d84912f2362e582df2f77ba70db0b","2.1",True,True,True,False,False,"H",False,False,True,True,True,True,False,False,True
"510983659bd99e4e27f4c1277b12c150","db3d84912f2362e582df2f77ba70db0b","2.2",False,False,True,False,False,"M",False,False,True,True,True,True,False,False,True
"47e5210091de58603044e65ce8eef402","db3d84912f2362e582df2f77ba70db0b","6.3",True,True,False,False,False,"H",False,False,True,True,True,True,False,False,False
"47bcef693dadbfa4e3e0f83c132aa5c8","db3d84912f2362e582df2f77ba70db0b","6.4",True,True,True,False,False,"H",False,False,True,True,True,True,False,False,True
"4213baa3c4f3d9729a121ee3c610da43","db3d84912f2362e582df2f77ba70db0b","9.1",False,True,True,False,False,"M",False,False,True,True,True,True,False,False,True
"85b246291d7d820a8ee2af7e2b31bec4","db3d84912f2362e582df2f77ba70db0b","6.1",True,True,False,False,False,"M",False,False,True,True,False,True,False,False,False
"6b3fe4e38efb6d7f885f233dbbc4619d","a53441a233c042e58d70342b59888025","2.1",True,True,True,False,False,"M",False,False,True,True,True,True,False,True,True
"aa1446d04ed0e1ef652a90aa37e83ba9","a53441a233c042e58d70342b59888025","6.1",True,True,False,False,False,"H",False,False,True,True,True,True,False,False,True
"5bb6808288b6d6f3de3678eb96839cf8","a53441a233c042e58d70342b59888025","6.3",True,True,False,False,False,"H",False,False,True,True,True,True,False,False,False
"673761581d16ad94e4c6111a6b5ffea0","a53441a233c042e58d70342b59888025","6.4",True,True,True,False,False,"H",False,False,True,True,True,True,False,False,True
"1fa1f3c0711d9a604724693d97ee2993","a53441a233c042e58d70342b59888025","7.1",True,True,True,True,False,"H",False,False,True,True,True,True,False,False,True
"f667723bb1a48cd60cbbff47d2489b33","9a3251ab694f0f55f35a5f9982c18e9d","2.1",True,True,True,False,False,"M",False,False,True,True,True,True,False,False,True
"983a5eab073eecca53ac68db02661a20","9a3251ab694f0f55f35a5f9982c18e9d","4.2",True,True,True,False,False,"M",False,False,True,True,True,True,False,False,True
"891b68159321f815c3c7b5cfb2288d47","9a3251ab694f0f55f35a5f9982c18e9d","4.3",True,True,True,False,False,"M",False,False,True,True,True,True,False,False,True
"ea0ec54a5a89777b26356d82ba5ed3b6","a47d955930985690898deb8194da7ae9","3.2",True,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"3a9158f848d52eda3fe0913da53aef4b","a47d955930985690898deb8194da7ae9","4.0",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"a1149f91df02155c9863bc7187ad852c","a47d955930985690898deb8194da7ae9","7.4",False,True,True,True,False,"H",True,False,False,True,False,False,False,False,False
"0300400304eeb6386a0b7bd242eb45cc","2461163524ca4bc60d404fdf8a1b1624","4.2",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"431539e121dbcc210344966fa49cc8b0","1627f326fbab6e16c9918f3faf52be51","4.2",True,True,False,True,False,"H",True,False,False,True,False,False,False,False,False
"5f410a706f2df7f580b15a4db806cf8e","4926bc2e1f7688e5875b043142ddd7b4","2.1",False,False,False,True,False,"H",True,False,False,False,True,False,False,False,False
"413058a6d95b2097aed6fc8769ed3315","4926bc2e1f7688e5875b043142ddd7b4","7.4",False,False,False,True,False,"H",True,False,False,False,True,False,False,False,False
"a90112d120410bbd916d123c3cc7c839","f35f05daee072e62061052297721f22c","4.0",False,False,True,True,False,"H",True,False,False,True,False,False,False,False,False
"277cf4c4a70ba4593aeb26dff0b0a185","f35f05daee072e62061052297721f22c","4.2",False,False,True,True,False,"H",True,False,False,True,False,False,False,False,False
"df49dfc1ff572f4e413c81e8e6df7e01","acd3eb4617a1a581c6b677de16b6af4a","4.2",False,False,True,True,False,"H",True,False,False,True,False,False,False,False,False
"17400f71c0f7b3a37643b4a52749fe2c","acd3eb4617a1a581c6b677de16b6af4a","4.0",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"755566fca2ba424545d1925ca018f59d","cf33937218f22304b2199ec2bb9ba30d","4.2",True,False,True,True,False,"H",True,False,False,True,False,False,False,False,False
"483fb38042e89da9be65850b24e01308","2c22abdd3033bea6c152036ef45e17aa","4.2",True,False,True,True,False,"H",True,False,False,True,False,False,False,False,False
"e16d4b2445427efadef9fc45e5b7f3db","5d8bf4f1c218e29c208afa34a26c64b8","2.1",True,False,True,True,False,"H",True,False,False,True,False,False,False,False,False
"795bca3f8119f319506dc331fba8a311","5d8bf4f1c218e29c208afa34a26c64b8","2.2",False,False,True,True,False,"H",True,False,False,True,False,False,False,False,False
"21a9901c585425801285ab4226a86da6","5d8bf4f1c218e29c208afa34a26c64b8","4.0",False,False,False,True,True,"H",True,False,False,True,False,False,False,False,False
"fa2d2605a267ee2f21fc9b72869537a1","5d8bf4f1c218e29c208afa34a26c64b8","7.4",False,False,True,True,True,"H",True,False,False,True,False,False,False,False,False
"0c50812b92b481e42a094d6b45595c65","898ccab24afdc04093f03eed74a8ab5b","4.1",True,False,True,True,False,"H",True,False,False,False,True,False,False,False,False
"314b85f870dbba54f218230055f5d706","dca01e538dadb3c3425d55d9755c72db","4.2",False,False,True,True,False,"H",True,False,False,True,False,False,False,False,False
"26cecfaa7ac9bfaa27e596e50072ee39","cc34d294bda8face4b5009064d498280","4.2",False,False,False,True,True,"H",True,False,False,True,False,False,False,False,False
"eee316ada2afb37831bbba8c762ff025","e8e1a6bcf256450f70e83c2a948b276e","4.2",False,False,True,True,True,"H",True,False,False,True,False,False,False,False,False
"82f9b1124c796c0fbdabe5d2b9414d1d","021afb1e8d50486c91f5a444aa66acfe","4.2",False,False,True,True,False,"H",True,False,False,True,False,False,False,False,False
"c13b5442ab4df0a79e95d5d63b103366","fda17f0dbe4dea7f699c8414c71babfa","4.2",False,True,False,True,False,"H",True,False,False,True,False,False,False,False,False
"fe0d643cf5f3f6d08d1cfc3a13dc63ad","4c5f1cad964a2624dd05651b4f6f25c0","7.4",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"ff6b5217aa0e9c829c4c5b0cd3486bc4","4c5f1cad964a2624dd05651b4f6f25c0","3.2",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"c06498d9d3224c6de4d44f165e53661a","7ca40901221c25f36583ab4b410dcd88","7.4",False,False,False,True,True,"H",True,False,False,True,False,False,False,False,False
"44032531cedf04c5f2911ff8647590f9","138ac4204f6e8abe62ac459ec97a173b","7.4",False,False,True,True,False,"H",True,False,False,False,True,False,False,False,False
"06bc5c2d8e7bd9779b49fea38d2d88da","138ac4204f6e8abe62ac459ec97a173b","3.2",True,False,True,False,False,"H",True,False,False,False,True,False,False,False,False
"b9f4372eaf32a3aab5fdb6b933b706d4","e6c6ec346a62d5776b0fe500750817c5","4.0",False,False,False,True,False,"H",True,False,False,False,True,False,False,False,False
"3d21f06bf59bc148e1fe891e50d33504","e6c6ec346a62d5776b0fe500750817c5","6.3",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"3bab80c37cead0cbc58ac94241a41159","db5565afa3f2ad1f175b3722a7b30bd1","2.2",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"43f6bf6a9d87e4a6953b2200cec31155","db5565afa3f2ad1f175b3722a7b30bd1","6.1",False,False,False,False,True,"H",True,False,False,True,False,False,False,False,False
"e0c0a7f67b7aea569bab80d418c9e435","db5565afa3f2ad1f175b3722a7b30bd1","7.4",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"54aa44847fc5f3c6882f3c40a24df577","aeaff2742c3edd0b036001f7db59c29a","4.2",True,False,True,True,False,"H",True,False,False,True,False,False,False,False,False
"2253dd05eee99a0f1cb018be57a911b2","cc5a1d595953812a16de3038fd9798e1","7.4",False,False,True,True,False,"H",True,False,False,False,True,False,False,False,False
"1b324d47db7144eb3fb4f593d40bc3fc","cc5a1d595953812a16de3038fd9798e1","2.0",False,False,True,True,False,"H",True,False,False,False,True,False,False,False,False
"30d4b352180ae518164543383951d11b","cc5a1d595953812a16de3038fd9798e1","6.3",True,False,False,False,False,"M",True,False,False,False,True,False,False,False,False
"405ceb1c18534774da431d850fa73fc1","bc6d2768353e66b92eafd7d5b13643fa","1.2",True,False,False,False,False,"H",True,False,False,True,False,False,False,False,False
"8d35c9cef03a8c2d85feb9cbb1cd3732","6801e38a1f33a5e53edc467645c0cfff","7.4",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"6015ecdcc13cd9134d7fc127bb979058","536c192492ef3aa086d444b250c6b1a1","4.2",False,False,False,True,True,"H",True,False,False,True,False,False,False,False,False
"48f75bc013c89fad40b3105ddcf8e4aa","c22a194ec83e6626029f414f3f2c0da4","4.2",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"1cb3a4d25b8bd38be0308b6ddb0137eb","513bdded7d06a0e8a8222f278a2ed7c9","7.4",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"b0771cfbdd8cf6bece32b2ab34d29da1","513bdded7d06a0e8a8222f278a2ed7c9","2.2",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"1656e9c7e4d8975f55464ac334fdbab3","513bdded7d06a0e8a8222f278a2ed7c9","2.0",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"3fb626dff67092a327555420c8208c22","513bdded7d06a0e8a8222f278a2ed7c9","8.2",False,False,False,False,True,"H",False,False,True,True,False,False,False,False,False
"be415d95afed2421ef196d4f353030b5","c8fe05929a526f368d3b9b47b60a4541","4.2",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"b004037ba1dba72b25cf42f09714fe8b","d92aa12355f7fbecb6750fc226e8bb30","4.2",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"bd8a49b858ab86836eb56a10a8a9abaa","d92aa12355f7fbecb6750fc226e8bb30","4.0",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"10cefeafba6769f2c35e183bee400f13","abd7e924746e2207c2dbed21fc11e829","4.2",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"411468f50d749a75d57508466c157595","82e6d7ec001ae192cb20378016aa4258","2.1",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"84690bf902cc06b5ff32aef5000efb26","12c89db60cf1b43064b4c28fad2ccbf0","2.1",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"29d0a49ac55ceddea16d1703473e8c71","12c89db60cf1b43064b4c28fad2ccbf0","2.0",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"1d24ece2afecce789269ecd52a1b7cc2","7a6ae61f8302e839eefd521af2bec765","2.1",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"2880c10a0a3586cc5fd103452a3e7810","7a6ae61f8302e839eefd521af2bec765","4.2",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"0fe0d116c2462f8b26990ca5484b21f6","7fbbf311c6004a037daeb5ccfbf226f4","4.2",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"04f9c6f00babdf8137d5636e1317bc5a","7fbbf311c6004a037daeb5ccfbf226f4","6.0",False,True,False,False,False,"M",True,False,False,True,False,False,False,False,False
"08dbaae7e00d30a1b2a6f469d951baf1","583d0847f4ce5ffbe9797cfaad656d8e","1.1",False,False,False,False,False,"H",False,False,False,True,False,False,False,False,False
"b08ab6d1c718772ba18fe9685ac5af4c","82217de3d2863d71ea3bec685f5c14b8","7.4",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"96937e0ff775276b021c0da6534b2dc2","4756dc1c2056a6a7d530381157ce7928","2.0",True,True,True,False,False,"H",True,False,False,False,True,False,False,False,False
"3a97a0416e1c104748236d8d1cd665bb","4756dc1c2056a6a7d530381157ce7928","7.4",False,False,True,True,False,"H",True,False,False,True,True,False,False,False,False
"eccc21ea7813a937e4bd7f1531afa0ed","6b989ac9ace052e414cf93d851d4aa55","2.1",True,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"3a8005409a18e490cab4aaccf9262b08","6b989ac9ace052e414cf93d851d4aa55","2.0",True,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"5d5a2d2bd60d4baa46d16ff3f30b683a","02e1e0892115af96267a37e58bf1127b","7.4",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"fc9fd85f1e52d52379341ece0a47aa47","02e1e0892115af96267a37e58bf1127b","2.2",False,False,True,True,False,"H",True,False,False,True,False,False,False,False,False
"7599a7625d104de9f345860d22b21e48","753914bb2fbcd052eda85c1d9f712533","2.0",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"fcccca935ad6a7cabf2a971068015808","36103ff2b0ef8aa837960e358e24aa80","4.0",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"fddaab967341bafadc55e37b26407453","ef846ee44524cf7076fbb2fe7beaa9d9","7.4",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"fe6c88129d6a91b114018aed1507a08f","ef846ee44524cf7076fbb2fe7beaa9d9","2.2",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"950984fb1cbf5bb38e8fdcaed8af2931","ef846ee44524cf7076fbb2fe7beaa9d9","2.0",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
"76159861c7531e5df3d582c31614e819","d0ebdebcf55a4b0d79d3d8751268b38e","8.0",False,False,False,True,False,"H",True,False,False,False,True,False,False,False,False
"f70d35b17a5917cef7c17792d97b8cab","a55fee2f5c05c85633eb4c0c61aa4d1d","4.2",False,False,True,True,False,"H",True,False,False,True,False,False,False,False,False
"5ca48ea916245d650088a66c2bee2cd6","a55fee2f5c05c85633eb4c0c61aa4d1d","4.0",False,False,False,True,False,"H",True,False,False,True,False,False,False,False,False
